"Canton ID",Canton,"SFO Commune ID",Commune,Canton,Commune,"Church, Protestant","Church, Roman Catholic","Church, Christian Catholic",Canton,Commune,"Church, Protestant","Church, Roman Catholic","Church, Christian Catholic",Canton,Commune,Church,Canton,Commune,Church
13,BL,2832,Ramlinsburg,100,52,0.7,6.75,0.7,100,52,0.7000000000000001,6.75,1,100,39,5,100,45,5
13,BL,2893,Reigoldswil,100,66,0.7,7.25,0.7,100,66,0.7000000000000001,7.25,1,100,55,5,100,55,5
13,BL,2773,"Reinach (BL)",100,54.5,0.57,7.5,0.7,100,54.5,0.65,7.5,1,100,55,5,100,55,5
13,BL,2857,"Rickenbach (BL)",100,62,0.55,7.5,0.7,100,62,0.55,7.5,1,100,55,5,100,55,5
13,BL,2790,Roggenburg,100,62,0.7,10,0.8,100,62,0.7000000000000001,10,0.8,100,55,5,100,55,5
13,BL,2858,Rothenfluh,100,62,0.7,7.5,0.7,100,62,0.7000000000000001,7.5,1,100,55,5,100,55,5
13,BL,2791,Röschenz,100,58,0.7,8,0.8,100,58,0.7000000000000001,8,0.8,100,50,5,100,50,5
13,BL,2859,Rümlingen,100,63,0.65,9,0.7,100,63,0.65,9,1,100,55,5,100,55,5
13,BL,2860,Rünenberg,100,62,0.7,7.5,0.7,100,62,0.7000000000000001,7.5,1,100,55,5,100,55,5
13,BL,2774,Schönenbuch,100,52,0.55,8,0.7,100,52,1,8,1,100,40,5,100,40,5
13,BL,2833,Seltisberg,100,59,0.55,6.75,0.7,100,59,0.5,6.75,1,100,55,5,100,55,5
13,BL,2861,Sissach,100,57,0.7,9,0.7,100,57,0.7000000000000001,9,1,100,55,5,100,55,5
13,BL,2862,Tecknau,100,60,0.55,7.5,0.7,100,60,0.55,7.5,1,100,45,5,100,55,5
13,BL,2863,Tenniken,100,60,0.63,9,0.7,100,60,0.63,9,1,100,55,5,100,55,5
13,BL,2775,Therwil,100,52,0.5,7,0.6,100,52,0.8999999999999999,7,1,100,55,5,100,55,5
13,BL,2864,Thürnen,100,56,0.7,9,0.7,100,56,0.7000000000000001,9,1,100,55,5,100,55,5
13,BL,2894,Titterten,100,65,0.7,7.25,0.7,100,65,0.7000000000000001,7.25,1,100,55,5,100,55,5
13,BL,2792,Wahlen,100,60,0.7,7,0.8,100,60,0.7000000000000001,7,0.8,100,55,5,100,55,5
13,BL,2895,Waldenburg,100,72,0.6,7.25,0.7,100,72,0.6,7.25,1,100,55,5,100,55,5
13,BL,2865,Wenslingen,100,58,0.7,7.5,0.7,100,58,0.7000000000000001,7.5,1,100,50,5,100,50,5
13,BL,2866,Wintersingen,100,56,0.7,9,0.7,100,56,0.7000000000000001,9,1,100,55,5,100,55,5
13,BL,2867,Wittinsburg,100,63,0.65,9,0.7,100,63,0.65,9,1,100,55,5,100,55,5
13,BL,2868,Zeglingen,100,64,0.7,7.5,0.7,100,64,0.7000000000000001,7.5,1,100,55,5,100,55,5
13,BL,2834,Ziefen,100,63,0.7,6.75,0.7,100,63,0.7000000000000001,6.75,1,100,55,5,100,55,5
13,BL,2869,Zunzgen,100,56,0.63,9,0.7,100,56,0.63,9,1,100,55,5,100,55,5
13,BL,2793,Zwingen,100,59,0.7,9,0.8,100,59,0.7000000000000001,9,0.8,100,46,5,100,55,5
14,SH,2931,"Bargen (SH)",79,102,12,13,12.5,79,102,12,13,12.5,98,102,0,98,102,0
14,SH,2951,Beggingen,79,117,12,14,12.5,79,117,12,14,12.5,98,95,0,98,95,0
14,SH,2932,Beringen,79,91,12,14,12.5,79,91,12,14,12.5,98,91,0,98,91,0
14,SH,2961,"Buch (SH)",79,96,12,15,12.5,79,96,12,15,12.5,98,96,0,98,96,0
14,SH,2933,Buchberg,79,59,11,14,12.5,79,59,11,14,12.5,98,47,0,98,47,0
14,SH,2914,Büttenhardt,79,85,11,13,12.5,79,85,11,13,12.5,98,85,0,98,85,0
14,SH,2915,Dörflingen,79,88,12,13,12.5,79,88,12,13,12.5,98,88,0,98,88,0
14,SH,2901,Gächlingen,79,115,13,14,12.5,79,115,13,14,12.5,98,115,0,98,115,0
14,SH,2971,Hallau,79,112,10,14,12.5,79,112,10,14,12.5,98,112,0,98,112,0
14,SH,2962,Hemishofen,79,89,11.5,13,12.5,79,89,11.5,13,12.5,98,89,0,98,89,0
14,SH,2917,"Lohn (SH)",79,98,11,13,12.5,79,98,11,13,12.5,98,98,0,98,98,0
14,SH,2903,Löhningen,79,93,10,14,12.5,79,93,10,14,12.5,98,93,0,98,93,0
14,SH,2936,Merishausen,79,110,12,13,12.5,79,110,12,13,12.5,98,102,0,98,102,0
14,SH,2937,"Neuhausen am Rheinfall",79,83,14,14,12.5,79,83,14,14,12.5,98,93,0,98,93,0
14,SH,2904,Neunkirch,79,99,11,14,12.5,79,99,11,14,12.5,98,89,0,98,89,0
14,SH,2972,Oberhallau,79,117,12,14,12.5,79,117,12,14,12.5,98,117,0,98,117,0
14,SH,2963,Ramsen,79,95,14,15,12.5,79,95,14,15,12.5,98,95,0,98,95,0
14,SH,2938,Rüdlingen,79,75,11,14,12.5,79,75,11,14,12.5,98,70,0,98,70,0
14,SH,2939,Schaffhausen,79,86,13,13,12.5,79,86,13,13,12.5,98,93,0,98,93,0
14,SH,2952,Schleitheim,79,115,10,14,12.5,79,115,10,14,12.5,98,105,0,98,105,0
14,SH,2953,Siblingen,79,105,12,14,12.5,79,105,12,14,12.5,98,90,0,98,90,0
14,SH,2964,"Stein am Rhein",79,95,12,13,12.5,79,95,12,13,12.5,98,95,0,98,95,0
14,SH,2919,"Stetten (SH)",79,61,11,13,12.5,79,61,11,13,12.5,98,49,0,98,49,0
14,SH,2920,Thayngen,79,92,10,13,12.5,79,92,10,13,12.5,98,92,0,98,92,0
14,SH,2973,Trasadingen,79,112,11,14,12.5,79,112,11,14,12.5,98,97,0,98,97,0
14,SH,2974,Wilchingen,79,112,11,14,12.5,79,112,11,14,12.5,98,112,0,98,112,0
15,AR,3021,Bühler,330,370,80,46,0,330,370,80,46,0,100,0,0,330,400,0
15,AR,3022,Gais,330,335,55.00000000000001,60,0,330,335,55.00000000000001,60,0,100,0,0,330,400,0
15,AR,3031,"Grub (AR)",330,400,75,45,0,330,400,75,45,0,100,0,0,330,400,0
15,AR,3032,Heiden,330,370,60,45,0,330,370,60,45,0,100,0,0,330,400,0
15,AR,3001,Herisau,330,410,60,47,0,330,410,60,47,0,100,0,0,330,400,0
15,AR,3002,Hundwil,330,430,75,45,0,330,430,75,45,0,100,0,0,330,400,0
15,AR,3033,Lutzenberg,330,350,72,74,0,330,350,72,74,0,100,0,0,330,400,0
15,AR,3034,Rehetobel,330,420,70,45,0,330,420,70,45,0,100,0,0,330,400,0
15,AR,3035,"Reute (AR)",330,350,75,56.99999999999999,0,330,350,75,56.99999999999999,0,100,0,0,330,400,0
15,AR,3004,Schwellbrunn,330,420,60,47,0,330,420,60,47,0,100,0,0,330,400,0
15,AR,3003,Schönengrund,330,420,60,71,0,330,420,60,71,0,100,0,0,330,400,0
15,AR,3023,Speicher,330,360,60,65,0,330,360,60,65,0,100,0,0,330,400,0
15,AR,3005,"Stein (AR)",330,370,70,56.00000000000001,0,330,370,70,56.00000000000001,0,100,0,0,330,400,0
15,AR,3024,"Teufen (AR)",330,260,45,46,0,330,260,45,46,0,100,0,0,330,400,0
15,AR,3025,Trogen,330,450,75,65,0,330,450,75,65,0,100,0,0,330,400,0
15,AR,3006,Urnäsch,330,420,65,45,0,330,420,65,45,0,100,0,0,330,400,0
15,AR,3036,"Wald (AR)",330,409.99999999999994,60,65,0,330,409.99999999999994,60,65,0,100,0,0,330,400,0
15,AR,3007,Waldstatt,330,370,60,47,0,330,370,60,47,0,100,0,0,330,400,0
15,AR,3037,Walzenhausen,330,320,80,45,0,330,320,80,45,0,100,0,0,330,400,0
15,AR,3038,Wolfhalden,330,380,70,74,0,330,380,70,74,0,100,0,0,330,400,0
16,AI,3101,Appenzell,96,56,10,10,0,96,56,10,10,0,100,0,0,100,0,0
16,AI,3102,Gonten,96,79,10,19,0,96,79,10,19,0,100,0,0,100,0,0
16,AI,3111,Oberegg,96,96,10,19,0,96,96,10,19,0,100,0,0,100,0,0
16,AI,3104,Schlatt-Haslen,96,87,10,18,0,96,87,10,18,0,100,0,0,100,0,0
16,AI,3112,Schwende-Rüte,96,81,10,13,0,96,81,10,13,0,100,0,0,100,0,0
17,SG,3251,Altstätten,105,107,28,19,24,105,107,28,19,24,292,0,0,292,0,0
17,SG,3311,Amden,105,103,27,25,24,105,103,27,25,24,292,0,0,292,0,0
17,SG,3441,"Andwil (SG)",105,113,23,19,24,105,113,23,19,24,292,0,0,292,0,0
17,SG,3231,"Au (SG)",105,93,25,21,24,105,93,25,21,24,292,0,0,292,0,0
17,SG,3291,"Bad Ragaz",105,92,22,17,24,105,92,22,17,24,292,0,0,292,0,0
17,SG,3232,Balgach,105,61,25,17,24,105,61,25,17,24,292,0,0,292,0,0
17,SG,3312,"Benken (SG)",105,117,24,24,24,105,117,24,24,24,292,0,0,292,0,0
17,SG,3211,"Berg (SG)",105,123,18,22,24,105,123,18,22,24,292,0,0,292,0,0
17,SG,3233,Berneck,105,92,25,18,24,105,92,25,18,24,292,0,0,292,0,0
17,SG,3271,"Buchs (SG)",105,118,25,18,24,105,118,25,18,24,292,0,0,292,0,0
17,SG,3395,Bütschwil-Ganterschwil,105,119,28,24,24,105,119,28,24,24,292,0,0,292,0,0
17,SG,3401,Degersheim,105,141,28,25,24,105,141,28,25,24,292,0,0,292,0,0
17,SG,3234,Diepoldsau,105,85,23,19,24,105,85,23,19,24,292,0,0,292,0,0
17,SG,3352,Ebnat-Kappel,105,139,28,19,24,105,139,28,19,24,292,0,0,292,0,0
17,SG,3212,Eggersriet,105,120,24,24,24,105,120,24,24,24,292,0,0,292,0,0
17,SG,3252,Eichberg,105,104,28,19,24,105,104,28,19,24,292,0,0,292,0,0
17,SG,3342,"Eschenbach (SG)",105,117,24,24,24,105,117,24,24,24,292,0,0,292,0,0
17,SG,3402,Flawil,105,124,28,25,24,105,124,28,25,24,292,0,0,292,0,0
17,SG,3292,Flums,105,125,24,24,24,105,125,24,24,24,292,0,0,292,0,0
17,SG,3442,Gaiserwald,105,103,21,21,24,105,103,21,21,24,292,0,0,292,0,0
17,SG,3272,Gams,105,115,27,24,24,105,115,27,24,24,292,0,0,292,0,0
17,SG,3213,Goldach,105,95,27,22,24,105,95,27,22,24,292,0,0,292,0,0
17,SG,3341,Gommiswald,105,103,24,24,24,105,103,24,24,24,292,0,0,292,0,0
17,SG,3443,"Gossau (SG)",105,116,23,20,24,105,116,23,20,24,292,0,0,292,0,0
17,SG,3273,Grabs,105,100,27,18,24,105,100,27,18,24,292,0,0,292,0,0
17,SG,3201,Häggenschwil,105,115,18,24,24,105,115,18,24,24,292,0,0,292,0,0
17,SG,3405,Jonschwil,105,122,25,24,24,105,122,25,24,24,292,0,0,292,0,0
17,SG,3313,Kaltbrunn,105,106,24,21,24,105,106,24,21,24,292,0,0,292,0,0
17,SG,3392,"Kirchberg (SG)",105,120,26,23,24,105,120,26,23,24,292,0,0,292,0,0
17,SG,3374,Lichtensteig,105,129,28,24,24,105,129,28,24,24,292,0,0,292,0,0
17,SG,3393,Lütisburg,105,145,28,24,24,105,145,28,24,24,292,0,0,292,0,0
17,SG,3253,"Marbach (SG)",105,102,28,24,24,105,102,28,24,24,292,0,0,292,0,0
17,SG,3293,Mels,105,125,22,20,24,105,125,22,20,24,292,0,0,292,0,0
17,SG,3394,Mosnang,105,129,28,24,24,105,129,28,24,24,292,0,0,292,0,0
17,SG,3202,Muolen,105,116,20,24,24,105,116,20,24,24,292,0,0,292,0,0
17,SG,3214,Mörschwil,105,70,27,16,24,105,70,27,16,24,292,0,0,292,0,0
17,SG,3396,Neckertal,105,120,28,24,24,105,120,28,24,24,292,0,0,292,0,0
17,SG,3360,Nesslau,105,114,28,20,24,105,114,28,20,24,292,0,0,292,0,0
17,SG,3422,Niederbüren,105,116,28,24,24,105,116,28,24,24,292,0,0,292,0,0
17,SG,3423,Niederhelfenschwil,105,104,24,24,24,105,104,24,24,24,292,0,0,292,0,0
17,SG,3424,Oberbüren,105,100,25,27,24,105,100,25,27,24,292,0,0,292,0,0
17,SG,3254,"Oberriet (SG)",105,95,28,25,24,105,95,28,25,24,292,0,0,292,0,0
17,SG,3407,Oberuzwil,105,117,25,24,24,105,117,25,24,24,292,0,0,292,0,0
17,SG,3294,Pfäfers,105,139,22,24,24,105,139,22,24,24,292,0,0,292,0,0
17,SG,3295,Quarten,105,102,24,25,24,105,102,24,25,24,292,0,0,292,0,0
17,SG,3340,Rapperswil-Jona,105,74,20,19,24,105,74,20,19,24,292,0,0,292,0,0
17,SG,3255,Rebstein,105,108,28,24,24,105,108,28,24,24,292,0,0,292,0,0
17,SG,3235,Rheineck,105,113,28,25,24,105,113,28,25,24,292,0,0,292,0,0
17,SG,3215,Rorschach,105,129,26,22,24,105,129,26,22,24,292,0,0,292,0,0
17,SG,3216,Rorschacherberg,105,100,26,22,24,105,100,26,22,24,292,0,0,292,0,0
17,SG,3256,"Rüthi (SG)",105,109,28,24,24,105,109,28,24,24,292,0,0,292,0,0
17,SG,3296,Sargans,105,129,22,21,24,105,129,22,21,24,292,0,0,292,0,0
17,SG,3338,Schmerikon,105,113,24,24,24,105,113,24,24,24,292,0,0,292,0,0
17,SG,3315,Schänis,105,125,22.5,25,24,105,125,22.5,25,24,292,0,0,292,0,0
17,SG,3274,Sennwald,105,70,28,16,24,105,70,28,16,24,292,0,0,292,0,0
17,SG,3275,Sevelen,105,118,24,20,24,105,118,24,20,24,292,0,0,292,0,0
17,SG,3203,"St. Gallen",105,138,25,26,24,105,138,25,26,24,292,0,0,292,0,0
17,SG,3236,"St. Margrethen",105,109,28,24,24,105,109,28,24,24,292,0,0,292,0,0
17,SG,3217,Steinach,105,122,27,22,24,105,122,27,22,24,292,0,0,292,0,0
17,SG,3237,Thal,105,89,28,24,24,105,89,28,24,24,292,0,0,292,0,0
17,SG,3218,Tübach,105,79,27,24,24,105,79,27,24,24,292,0,0,292,0,0
17,SG,3219,Untereggen,105,119,27,22,24,105,119,27,22,24,292,0,0,292,0,0
17,SG,3339,Uznach,105,110,24,24,24,105,110,24,24,24,292,0,0,292,0,0
17,SG,3408,Uzwil,105,122,25,23,24,105,122,25,23,24,292,0,0,292,0,0
17,SG,3297,Vilters-Wangs,105,120,22,24,24,105,120,22,24,24,292,0,0,292,0,0
17,SG,3444,Waldkirch,105,122,28,26,24,105,122,28,26,24,292,0,0,292,0,0
17,SG,3298,Walenstadt,105,110,24,24,24,105,110,24,24,24,292,0,0,292,0,0
17,SG,3276,Wartau,105,145,28,24,24,105,145,28,24,24,292,0,0,292,0,0
17,SG,3379,Wattwil,105,129,28,26,24,105,129,28,26,24,292,0,0,292,0,0
17,SG,3316,Weesen,105,115,27,26,24,105,115,27,26,24,292,0,0,292,0,0
17,SG,3238,Widnau,105,76,23,17,24,105,76,23,17,24,292,0,0,292,0,0
17,SG,3427,"Wil (SG)",105,115,23,22,24,105,115,23,22,24,292,0,0,292,0,0
17,SG,3359,"Wildhaus-Alt St. Johann",105,118,28,24,24,105,118,28,24,24,292,0,0,292,0,0
17,SG,3204,Wittenbach,105,123,25,25,24,105,123,25,25,24,292,0,0,292,0,0
17,SG,3426,"Zuzwil (SG)",105,77,23,21,24,105,77,23,21,24,292,0,0,292,0,0
18,GR,3542,Albula/Alvra,95,100,20.5,15,0,95,100,20.5,15,0,90,0,0,90,0,0
18,GR,3701,Andeer,95,90,20.5,16,0,95,90,20.5,16,0,90,0,0,90,0,0
18,GR,3921,Arosa,95,90,16.5,13,0,95,90,16.5,13,0,90,0,0,90,0,0
18,GR,3681,Avers,95,110,20.5,16,0,95,110,20.5,16,0,90,0,0,90,0,0
18,GR,3544,"Bergün Filisur",95,100,20.5,15,0,95,100,20.5,15,0,90,0,0,90,0,0
18,GR,3781,Bever,95,70,14,7,0,95,70,14,7,0,90,0,0,90,0,0
18,GR,3721,Bonaduz,95,84,15.5,11,0,95,84,15.5,11,0,90,0,0,90,0,0
18,GR,3792,Bregaglia,95,90,20.5,15,0,95,90,20.5,15,0,90,0,0,90,0,0
18,GR,3981,Breil/Brigels,95,90,20.5,15,0,95,90,20.5,15,0,90,0,0,90,0,0
18,GR,3551,Brusio,95,85,20.5,15,0,95,85,20.5,15,0,90,0,0,90,0,0
18,GR,3804,Buseno,95,100,20.5,13,0,95,100,20.5,13,0,90,0,0,90,0,0
18,GR,3837,Calanca,95,100,20.5,5,0,95,100,20.5,5,0,90,0,0,90,0,0
18,GR,3831,Cama,95,73,20.5,7,0,95,73,20.5,7,0,90,0,0,90,0,0
18,GR,3805,Castaneda,95,90,20.5,13,0,95,90,20.5,13,0,90,0,0,90,0,0
18,GR,3661,Cazis,95,115,20.5,15,0,95,115,20.5,15,0,90,0,0,90,0,0
18,GR,3782,Celerina/Schlarigna,95,50,14,6,0,95,50,14,6,0,90,0,0,90,0,0
18,GR,3901,Chur,95,88,14.5,10,0,95,88,14.5,10,0,90,0,0,90,0,0
18,GR,3911,Churwalden,95,90,20.5,15,0,95,90,20.5,15,0,90,0,0,90,0,0
18,GR,3881,"Conters im Prättigau",95,60,20.5,13.2,0,95,60,20.5,13.2,0,90,0,0,90,0,0
18,GR,3851,Davos,95,95,16.5,13,0,95,95,16.5,13,0,90,0,0,90,0,0
18,GR,3982,Disentis/Mustér,95,99,20.5,12,0,95,99,20.5,12,0,90,0,0,90,0,0
18,GR,3722,Domat/Ems,95,85,18,12,0,95,85,18,12,0,90,0,0,90,0,0
18,GR,3673,Domleschg,95,110,20.5,10,0,95,110,20.5,10,0,90,0,0,90,0,0
18,GR,3572,Falera,95,65,15,10,0,95,65,15,10,0,90,0,0,90,0,0
18,GR,3731,Felsberg,95,100,17,12,0,95,100,17,12,0,90,0,0,90,0,0
18,GR,3713,Ferrera,95,70,20.5,16,0,95,70,20.5,16,0,90,0,0,90,0,0
18,GR,3861,Fideris,95,100,20.5,13,0,95,100,20.5,13,0,90,0,0,90,0,0
18,GR,3662,Flerden,95,120,21.5,15,0,95,120,21.5,15,0,90,0,0,90,0,0
18,GR,3732,Flims,95,60,13.5,14,0,95,60,13.5,14,0,90,0,0,90,0,0
18,GR,3951,Fläsch,95,70,16.5,15,0,95,70,16.5,15,0,90,0,0,90,0,0
18,GR,3862,Furna,95,120,21.5,13,0,95,120,21.5,13,0,90,0,0,90,0,0
18,GR,3633,Fürstenau,95,110,20.5,10,0,95,110,20.5,10,0,90,0,0,90,0,0
18,GR,3832,Grono,95,90,20.5,10,0,95,90,20.5,10,0,90,0,0,90,0,0
18,GR,3961,Grüsch,95,98,20.5,13,0,95,98,20.5,13,0,90,0,0,90,0,0
18,GR,3619,Ilanz/Glion,95,100,20.5,17,0,95,100,20.5,17,0,90,0,0,90,0,0
18,GR,3863,Jenaz,95,95,20.5,13,0,95,95,20.5,13,0,90,0,0,90,0,0
18,GR,3952,Jenins,95,93,18,15,0,95,93,18,15,0,90,0,0,90,0,0
18,GR,3871,Klosters,95,78,17,13.2,0,95,78,17,13.2,0,90,0,0,90,0,0
18,GR,3882,Küblis,95,110,20.5,13.2,0,95,110,20.5,13.2,0,90,0,0,90,0,0
18,GR,3785,"La Punt Chamues-ch",95,49,14,6,0,95,49,14,6,0,90,0,0,90,0,0
18,GR,3575,Laax,95,40,15,10,0,95,40,15,10,0,90,0,0,90,0,0
18,GR,3955,Landquart,95,95,18.5,15,0,95,95,18.5,15,0,90,0,0,90,0,0
18,GR,3513,Lantsch/Lenz,95,75,13,15,0,95,75,13,15,0,90,0,0,90,0,0
18,GR,3821,Lostallo,95,80,20.5,9,0,95,80,20.5,9,0,90,0,0,90,0,0
18,GR,3618,Lumnezia,95,90,20.5,15,0,95,90,20.5,15,0,90,0,0,90,0,0
18,GR,3891,Luzein,95,85,20.5,13.2,0,95,85,20.5,13.2,0,90,0,0,90,0,0
18,GR,3783,Madulain,95,85,14,6,0,95,85,14,6,0,90,0,0,90,0,0
18,GR,3953,Maienfeld,95,68,13.5,15,0,95,68,13.5,15,0,90,0,0,90,0,0
18,GR,3954,Malans,95,75,14.5,15,0,95,75,14.5,15,0,90,0,0,90,0,0
18,GR,3663,Masein,95,120,20.5,15,0,95,120,20.5,15,0,90,0,0,90,0,0
18,GR,3983,"Medel (Lucmagn)",95,70,20.5,15,0,95,70,20.5,15,0,90,0,0,90,0,0
18,GR,3822,Mesocco,95,87,20.5,11.5,0,95,87,20.5,11.5,0,90,0,0,90,0,0
18,GR,3715,"Muntogna da Schons",95,100,20.5,16,0,95,100,20.5,16,0,90,0,0,90,0,0
18,GR,3988,"Obersaxen Mundaun",95,95,15.5,16,0,95,95,15.5,16,0,90,0,0,90,0,0
18,GR,3784,Pontresina,95,75,14,12,0,95,75,14,12,0,90,0,0,90,0,0
18,GR,3561,Poschiavo,95,90,20.5,15,0,95,90,20.5,15,0,90,0,0,90,0,0
18,GR,3714,Rheinwald,95,100,20.5,16,0,95,100,20.5,16,0,90,0,0,90,0,0
18,GR,3723,Rhäzüns,95,120,15.5,15,0,95,120,15.5,15,0,90,0,0,90,0,0
18,GR,3711,Rongellen,95,30,20.5,16,0,95,30,20.5,16,0,90,0,0,90,0,0
18,GR,3808,Rossa,95,77,20.5,13,0,95,77,20.5,13,0,90,0,0,90,0,0
18,GR,3637,Rothenbrunnen,95,80,20.5,10,0,95,80,20.5,10,0,90,0,0,90,0,0
18,GR,3834,"Roveredo (GR)",95,105,20.5,9,0,95,105,20.5,9,0,90,0,0,90,0,0
18,GR,3788,S-chanf,95,65,14,6,0,95,65,14,6,0,90,0,0,90,0,0
18,GR,3672,Safiental,95,105,20.5,11,0,95,105,20.5,11,0,90,0,0,90,0,0
18,GR,3581,Sagogn,95,80,15,18,0,95,80,15,18,0,90,0,0,90,0,0
18,GR,3786,Samedan,95,75,14,7,0,95,75,14,7,0,90,0,0,90,0,0
18,GR,3752,Samnaun,95,100,20.5,15,0,95,100,20.5,15,0,90,0,0,90,0,0
18,GR,3835,"San Vittore",95,75,20.5,7,0,95,75,20.5,7,0,90,0,0,90,0,0
18,GR,3810,"Santa Maria in Calanca",95,100,20.5,15,0,95,100,20.5,15,0,90,0,0,90,0,0
18,GR,3638,Scharans,95,90,20.5,10,0,95,90,20.5,10,0,90,0,0,90,0,0
18,GR,3962,Schiers,95,109,20.5,13,0,95,109,20.5,13,0,90,0,0,90,0,0
18,GR,3582,Schluein,95,50,20.5,13,0,95,50,20.5,13,0,90,0,0,90,0,0
18,GR,3514,"Schmitten (GR)",95,100,20.5,15,0,95,100,20.5,15,0,90,0,0,90,0,0
18,GR,3762,Scuol,95,100,18.5,15,0,95,100,18.5,15,0,90,0,0,90,0,0
18,GR,3972,"Seewis im Prättigau",95,105,20.5,13,0,95,105,20.5,13,0,90,0,0,90,0,0
18,GR,3640,"Sils im Domleschg",95,110,20.5,15,0,95,110,20.5,15,0,90,0,0,90,0,0
18,GR,3789,"Sils im Engadin/Segl",95,70,14,6,0,95,70,14,6,0,90,0,0,90,0,0
18,GR,3790,Silvaplana,95,55,14,6,0,95,55,14,6,0,90,0,0,90,0,0
18,GR,3823,Soazza,95,60,20.5,13,0,95,60,20.5,13,0,90,0,0,90,0,0
18,GR,3787,"St. Moritz",95,55,14,6,0,95,55,14,6,0,90,0,0,90,0,0
18,GR,3695,Sufers,95,75,20.5,16,0,95,75,20.5,16,0,90,0,0,90,0,0
18,GR,3985,Sumvitg,95,105,20.5,18,0,95,105,20.5,18,0,90,0,0,90,0,0
18,GR,3543,Surses,95,90,20.5,15,0,95,90,20.5,15,0,90,0,0,90,0,0
18,GR,3733,Tamins,95,100,15.5,11,0,95,100,15.5,11,0,90,0,0,90,0,0
18,GR,3668,Thusis,95,115,20.5,15,0,95,115,20.5,15,0,90,0,0,90,0,0
18,GR,3945,Trimmis,95,85,20.5,14,0,95,85,20.5,14,0,90,0,0,90,0,0
18,GR,3734,Trin,95,95,20.5,14,0,95,95,20.5,14,0,90,0,0,90,0,0
18,GR,3987,Trun,95,95,20.5,15,0,95,95,20.5,15,0,90,0,0,90,0,0
18,GR,3669,Tschappina,95,100,21.5,15,0,95,100,21.5,15,0,90,0,0,90,0,0
18,GR,3986,Tujetsch,95,95,20.5,15,0,95,95,20.5,15,0,90,0,0,90,0,0
18,GR,3946,Untervaz,95,85,20.5,13,0,95,85,20.5,13,0,90,0,0,90,0,0
18,GR,3670,Urmein,95,70,21.5,15,0,95,70,21.5,15,0,90,0,0,90,0,0
18,GR,3847,"Val Müstair",95,120,20.5,16,0,95,120,20.5,16,0,90,0,0,90,0,0
18,GR,3603,Vals,95,95,20.5,15,0,95,95,20.5,15,0,90,0,0,90,0,0
18,GR,3764,Valsot,95,95,20.5,5,0,95,95,20.5,5,0,90,0,0,90,0,0
18,GR,3506,Vaz/Obervaz,95,70,13,15,0,95,70,13,15,0,90,0,0,90,0,0
18,GR,3746,Zernez,95,84,18.5,15,0,95,84,18.5,15,0,90,0,0,90,0,0
18,GR,3712,Zillis-Reischen,95,70,20.5,16,0,95,70,20.5,16,0,90,0,0,90,0,0
18,GR,3947,Zizers,95,80,20,11,0,95,80,20,11,0,90,0,0,90,0,0
18,GR,3791,Zuoz,95,65,14,6,0,95,65,14,6,0,90,0,0,90,0,0
19,AG,4001,Aarau,111,96,15,19,25,111,96,15,19,25,167,0,0,167,0,0
19,AG,4271,Aarburg,111,116,25,19,21,111,116,25,19,21,167,0,0,167,0,0
19,AG,4221,Abtwil,111,113,17,20,25,111,113,17,20,25,167,0,0,167,0,0
19,AG,4191,Ammerswil,111,109,18,18,25,111,109,18,18,25,167,0,0,167,0,0
19,AG,4222,Aristau,111,104,17,23,25,111,104,17,23,25,167,0,0,167,0,0
19,AG,4061,"Arni (AG)",111,83,14,13,20,111,83,14,13,20,167,0,0,167,0,0
19,AG,4091,Auenstein,111,93,20,18,23,111,93,20,18,23,167,0,0,167,0,0
19,AG,4223,Auw,111,106,17,19,25,111,106,17,19,25,167,0,0,167,0,0
19,AG,4021,Baden,111,92,18,19,20,111,92,18,19,20,167,0,0,167,0,0
19,AG,4224,"Beinwil (Freiamt)",111,98,17,26,25,111,98,17,26,25,167,0,0,167,0,0
19,AG,4131,"Beinwil am See",111,102,18,17,25,111,102,18,17,25,167,0,0,167,0,0
19,AG,4022,Bellikon,111,89,20,18,20,111,89,20,18,20,167,0,0,167,0,0
19,AG,4023,Bergdietikon,111,84,17,17,20,111,84,17,17,20,167,0,0,167,0,0
19,AG,4062,Berikon,111,89,20,17,20,111,89,20,17,20,167,0,0,167,0,0
19,AG,4226,Besenbüren,111,113,17,27,25,111,113,17,27,25,167,0,0,167,0,0
19,AG,4227,Bettwil,111,102,16,22,23,111,102,16,22,23,167,0,0,167,0,0
19,AG,4002,Biberstein,111,95,15,19,25,111,95,15,19,25,167,0,0,167,0,0
19,AG,4024,"Birmenstorf (AG)",111,98,21,20,20,111,98,21,20,20,167,0,0,167,0,0
19,AG,4092,Birr,111,117,19,20,20,111,117,19,20,20,167,0,0,167,0,0
19,AG,4093,Birrhard,111,109,19,20,20,111,109,19,20,20,167,0,0,167,0,0
19,AG,4132,Birrwil,111,95,21,17,25,111,95,21,17,25,167,0,0,167,0,0
19,AG,4192,Boniswil,111,105,17,18,25,111,105,17,18,25,167,0,0,167,0,0
19,AG,4228,Boswil,111,101,17,20,25,111,101,17,20,25,167,0,0,167,0,0
19,AG,4273,Bottenwil,111,119,17,19,25,111,119,17,19,25,167,0,0,167,0,0
19,AG,4063,"Bremgarten (AG)",111,104,20,23,20,111,104,20,23,20,167,0,0,167,0,0
19,AG,4274,Brittnau,111,114,21,18,25,111,114,21,18,25,167,0,0,167,0,0
